city_name,state_abbr,fips_full,fips_state,fips_county,fips_tract,fdi_score,poverty_rate,median_income,pct_black,pct_no_internet,vacancy_rate,total_population,imputed_flag,dim_poverty,dim_income,dim_pct_black,dim_no_internet,dim_vacancy,dim_health_prox
Detroit,MI,26163500800,26,163,500800,46.85,33.14385658067337,31098.0,94.35942282466114,17.57508342602892,12.803103782735208,2287,False,0.3314385658067337,0.9008316838202312,0.9435942282466114,0.17575083426028923,0.1280310378273521,0.3314385658067337
Detroit,MI,26163500900,26,163,500900,52.16,44.17926279501459,30856.0,95.25324847520552,14.15168100078186,25.029308323563892,3771,False,0.44179262795014584,0.9018275644956194,0.9525324847520552,0.1415168100078186,0.2502930832356389,0.44179262795014584
Detroit,MI,26163501000,26,163,501000,52.48,40.75731497418245,34063.0,98.70439822707125,15.123094958968347,30.650406504065042,2933,False,0.4075731497418245,0.8886300879420249,0.9870439822707125,0.15123094958968347,0.3065040650406504,0.4075731497418245
Detroit,MI,26163501100,26,163,501100,51.29,46.846846846846844,40719.0,96.15384615384616,10.647359454855195,21.102150537634408,2886,False,0.46846846846846846,0.8612392541594479,0.9615384615384616,0.10647359454855194,0.2110215053763441,0.46846846846846846
Detroit,MI,26163501200,26,163,501200,55.62,49.17632702867602,28304.0,97.86455155582672,19.27710843373494,26.97947214076246,1639,False,0.4917632702867602,0.9123295788906218,0.9786455155582672,0.1927710843373494,0.2697947214076246,0.4917632702867602
Detroit,MI,26163501300,26,163,501300,42.27,29.3379604911906,62230.0,90.1494927923118,9.415867480383609,18.12990720913633,3746,False,0.293379604911906,0.7727169847037666,0.901494927923118,0.09415867480383609,0.1812990720913633,0.293379604911906
Detroit,MI,26163501400,26,163,501400,33.16,17.59286775631501,71250.0,74.65081723625558,1.1976047904191618,14.358974358974358,3365,False,0.1759286775631501,0.7355977958938441,0.7465081723625557,0.011976047904191617,0.14358974358974358,0.1759286775631501
Detroit,MI,26163501500,26,163,501500,38.26,20.971249093984053,52250.0,86.4443378119002,11.005089058524172,8.763784097504352,4168,False,0.20971249093984054,0.8137867745400225,0.864443378119002,0.11005089058524171,0.08763784097504353,0.20971249093984054
Detroit,MI,26163501600,26,163,501600,46.61,40.869565217391305,22308.0,82.52279635258358,6.756756756756757,14.942528735632186,1974,False,0.40869565217391307,0.9370043744675948,0.8252279635258358,0.06756756756756757,0.14942528735632185,0.40869565217391307
Detroit,MI,26163501700,26,163,501700,45.84,41.62612925642807,36549.0,74.5593419506463,4.329004329004329,25.08108108108108,1702,False,0.41626129256428074,0.8783996773675828,0.745593419506463,0.04329004329004329,0.2508108108108108,0.41626129256428074
